ds,y
2014/11/06,172.04
2014/11/07,172.48
2014/11/10,173.14
2014/11/11,176.94
2014/11/12,184.46
2014/11/13,188.25
2014/11/14,194.41
2014/11/17,201.93
2014/11/18,212.02
2014/11/19,209.55
2014/11/20,200.0
2014/11/21,201.97
2014/11/24,198.85
2014/11/25,207.57
2014/11/26,213.17
2014/11/27,207.84
2014/11/28,218.23
2014/12/01,228.7
2014/12/02,223.01
2014/12/03,224.33
2014/12/04,219.82
2014/12/05,219.7
2014/12/08,217.46
2014/12/09,222.83
2014/12/10,219.1
2014/12/11,214.05
2014/12/12,213.07
2014/12/15,217.21
2014/12/16,208.69
2014/12/17,210.02
2014/12/18,212.76
2014/12/19,212.49
2014/12/22,212.82
2014/12/23,214.2
2014/12/24,216.25
2014/12/26,223.5
2014/12/29,219.88
2014/12/30,219.57
2014/12/31,221.51
2015/01/01,232.37
2015/01/02,236.56
2015/01/05,247.47
2015/01/06,241.78
2015/01/07,241.46
2015/01/08,248.63
2015/01/09,246.04
2015/01/12,245.23
2015/01/13,243.13
2015/01/14,255.03
2015/01/15,258.13
2015/01/16,257.68
2015/01/19,270.43
2015/01/20,268.56
2015/01/21,269.49
2015/01/22,269.22
2015/01/23,277.57
2015/01/26,291.05
2015/01/27,286.54
2015/01/28,285.77
2015/01/29,297.88
2015/01/30,297.37
2015/02/02,295.45
2015/02/03,288.38
2015/02/04,287.25
2015/02/06,289.57
2015/02/09,299.89
2015/02/10,294.35
2015/02/11,281.3
2015/02/12,274.56
2015/02/13,280.59
2015/02/16,267.93
2015/02/17,271.7
2015/02/18,274.94
2015/02/19,288.68
2015/02/20,294.74
2015/02/23,291.0
2015/02/24,293.97
2015/02/25,293.16
2015/02/26,294.58
2015/02/27,302.88
2015/03/02,292.79
2015/03/03,292.75
2015/03/04,292.81
2015/03/05,295.75
2015/03/06,295.65
2015/03/09,291.76
2015/03/10,287.54
2015/03/11,289.7
2015/03/12,291.59
2015/03/13,294.66
2015/03/16,280.57
2015/03/17,281.14
2015/03/18,268.33
2015/03/19,274.12
2015/03/20,283.93
2015/03/24,273.0
2015/03/25,270.82
2015/03/26,267.27
2015/03/27,257.49
2015/03/30,244.67
2015/03/31,256.9
2015/04/01,260.51
2015/04/02,263.94
2015/04/03,266.7
2015/04/06,275.53
2015/04/07,275.12
2015/04/08,273.83
2015/04/09,278.13
2015/04/10,280.5
2015/04/13,280.79
2015/04/14,278.5
2015/04/15,276.52
2015/04/16,280.56
2015/04/17,288.86
2015/04/20,290.82
2015/04/21,286.73
2015/04/22,296.23
2015/04/23,294.98
2015/04/24,300.45
2015/04/27,310.09
2015/04/28,302.71
2015/04/29,304.67
2015/04/30,316.54
2015/05/04,309.51
2015/05/05,304.03
2015/05/06,301.67
2015/05/07,296.48
2015/05/08,296.5
2015/05/11,281.7
2015/05/12,287.69
2015/05/13,282.99
2015/05/14,286.2
2015/05/15,285.49
2015/05/18,282.29
2015/05/19,277.76
2015/05/20,276.52
2015/05/21,276.46
2015/05/22,274.87
2015/05/25,284.38
2015/05/26,280.46
2015/05/27,281.48
2015/05/28,279.81
2015/05/29,278.53
2015/06/01,291.71
2015/06/02,292.24
2015/06/03,293.05
2015/06/04,297.22
2015/06/05,295.37
2015/06/08,308.03
2015/06/09,304.13
2015/06/10,306.53
2015/06/11,309.43
2015/06/12,306.29
2015/06/15,305.14
2015/06/16,303.54
2015/06/17,306.52
2015/06/18,307.96
2015/06/19,306.85
2015/06/22,298.46
2015/06/23,293.85
2015/06/24,296.24
2015/06/25,292.38
2015/06/26,290.77
2015/06/29,293.77
2015/06/30,296.8
2015/07/01,308.18
2015/07/02,312.28
2015/07/03,311.61
2015/07/06,320.36
2015/07/07,319.1
2015/07/08,309.61
2015/07/09,306.19
2015/07/10,308.2
2015/07/13,320.92
2015/07/14,321.64
2015/07/15,330.26
2015/07/16,325.24
2015/07/22,331.99
2015/07/23,327.85
2015/07/24,327.11
2015/07/27,315.94
2015/07/28,321.74
2015/07/29,321.56
2015/07/30,323.19
2015/07/31,323.37
2015/08/03,330.32
2015/08/04,335.35
2015/08/05,335.98
2015/08/06,331.48
2015/08/07,334.38
2015/08/10,341.89
2015/08/11,341.89
2015/08/12,337.65
2015/08/13,340.19
2015/08/17,336.3
2015/08/18,337.58
2015/08/19,338.36
2015/08/20,334.12
2015/08/21,326.03
2015/08/24,309.73
2015/08/25,324.98
2015/08/26,317.01
2015/08/27,320.52
2015/08/28,322.71
2015/08/31,321.55
2015/09/01,329.12
2015/09/02,331.73
2015/09/03,327.93
2015/09/04,318.7
2015/09/07,305.56
2015/09/08,309.95
2015/09/09,313.79
2015/09/10,309.59
2015/09/11,309.42
2015/09/14,303.76
2015/09/15,300.86
2015/09/16,305.66
2015/09/17,308.73
2015/09/18,305.76
2015/09/21,305.03
2015/09/22,307.51
2015/09/23,305.79
2015/09/28,303.96
2015/09/29,296.54
2015/09/30,298.38
2015/10/01,307.68
2015/10/02,307.0
2015/10/05,305.47
2015/10/06,311.79
2015/10/07,310.05
2015/10/08,310.03
2015/10/09,310.74
2015/10/12,310.77
2015/10/13,310.54
2015/10/14,309.56
2015/10/15,306.94
2015/10/16,305.67
2015/10/19,305.78
2015/10/20,303.96
2015/10/21,304.45
2015/10/22,303.39
2015/10/26,300.07
2015/10/27,303.57
2015/10/28,304.78
2015/10/29,309.16
2015/10/30,305.59
2015/11/02,304.39
2015/11/03,303.22
2015/11/04,306.19
2015/11/05,305.41
2015/11/06,298.06
2015/11/09,295.16
2015/11/10,290.34
2015/11/11,288.22
2015/11/12,297.71
2015/11/13,294.39
2015/11/16,290.89
2015/11/17,291.25
2015/11/18,289.36
2015/11/19,289.0
2015/11/20,285.89
2015/11/23,282.88
2015/11/24,285.01
2015/11/25,281.18
2015/11/26,279.24
2015/11/27,274.01
2015/11/30,268.14
2015/12/01,261.86
2015/12/02,271.83
2015/12/03,277.62
2015/12/04,280.31
2015/12/07,284.13
2015/12/08,280.07
2015/12/09,284.85
2015/12/10,282.82
2015/12/11,279.16
2015/12/14,275.76
2015/12/15,269.93
2015/12/16,273.81
2015/12/17,277.81
2015/12/18,276.61
2015/12/21,275.47
2015/12/22,279.4
2015/12/23,275.49
2015/12/28,275.66
2015/12/29,280.75
2015/12/30,279.89
2015/12/31,279.39
2016/01/01,284.85
2016/01/04,282.76
2016/01/05,282.22
2016/01/06,281.59
2016/01/07,277.67
2016/01/08,277.86
2016/01/11,274.17
2016/01/12,275.87
2016/01/13,276.4
2016/01/14,272.23
2016/01/15,268.66
2016/01/18,266.03
2016/01/19,267.85
2016/01/20,263.33
2016/01/21,259.54
2016/01/22,257.06
2016/01/25,258.03
2016/01/26,256.56
2016/01/27,255.6
2016/01/28,263.13
2016/01/29,265.7
2016/02/01,273.72
2016/02/02,273.61
2016/02/03,270.42
2016/02/04,275.04
2016/02/08,275.14
2016/02/09,273.75
2016/02/10,275.72
2016/02/11,270.67
2016/02/12,265.5
2016/02/15,270.12
2016/02/16,265.47
2016/02/17,266.91
2016/02/18,271.42
2016/02/19,266.11
2016/02/22,267.39
2016/02/23,264.19
2016/02/24,267.09
2016/02/25,266.9
2016/02/26,274.92
2016/02/29,280.62
2016/03/01,282.16
2016/03/02,282.44
2016/03/03,296.56
2016/03/04,311.38
2016/03/07,317.69
2016/03/08,313.34
2016/03/09,311.33
2016/03/10,306.49
2016/03/11,307.35
2016/03/14,313.53
2016/03/15,311.04
2016/03/16,309.69
2016/03/17,313.5
2016/03/18,310.22
2016/03/21,308.02
2016/03/22,307.36
2016/03/24,308.26
2016/03/25,307.25
2016/03/28,310.69
2016/03/29,309.39
2016/03/30,310.97
2016/03/31,315.7
2016/04/01,319.77
2016/04/04,324.69
2016/04/05,326.11
2016/04/06,326.11
2016/04/07,318.69
2016/04/08,318.99
2016/04/11,311.63
2016/04/12,309.33
2016/04/13,309.84
2016/04/14,313.61
2016/04/15,311.38
2016/04/18,309.95
2016/04/19,311.39
2016/04/20,310.5
2016/04/21,306.17
2016/04/22,307.65
2016/04/25,307.19
2016/04/26,307.4
2016/04/27,312.77
2016/04/28,312.84
2016/04/29,312.84
2016/05/02,312.22
2016/05/03,314.57
2016/05/04,323.66
2016/05/05,330.41
2016/05/06,326.81
2016/05/09,327.44
2016/05/10,325.98
2016/05/11,324.9
2016/05/12,325.68
2016/05/13,325.96
2016/05/16,327.12
2016/05/17,327.26
2016/05/18,326.27
2016/05/19,332.93
2016/05/20,330.86
2016/05/23,336.91
2016/05/24,337.22
2016/05/25,330.98
2016/05/26,336.07
2016/05/27,336.88
2016/05/30,333.58
2016/05/31,334.61
2016/06/01,337.67
2016/06/02,340.34
2016/06/03,343.0
2016/06/06,349.86
2016/06/07,347.23
2016/06/08,348.73
2016/06/09,347.62
2016/06/10,334.16
2016/06/13,330.23
2016/06/14,333.76
2016/06/15,349.44
2016/06/16,348.07
2016/06/17,347.76
2016/06/20,345.98
2016/06/21,343.26
2016/06/22,335.8
2016/06/23,339.21
2016/06/24,330.38
2016/06/27,328.22
2016/06/28,326.33
2016/06/29,333.35
2016/06/30,332.97
2016/07/04,337.65
2016/07/11,339.24
2016/07/12,339.11
2016/07/13,337.04
2016/07/14,338.38
2016/07/15,339.11
2016/07/18,337.48
2016/07/19,334.11
2016/07/20,332.89
2016/07/21,333.15
2016/07/22,331.33
2016/07/25,328.0
2016/07/26,331.19
2016/07/27,332.89
2016/07/28,332.74
2016/07/29,334.5
2016/08/01,334.22
2016/08/02,329.27
2016/08/03,330.89
2016/08/04,330.18
2016/08/05,330.12
2016/08/08,333.73
2016/08/09,334.02
2016/08/10,335.66
2016/08/11,334.84
2016/08/12,332.97
2016/08/15,332.09
2016/08/16,333.61
2016/08/17,331.79
2016/08/18,325.75
2016/08/19,310.78
2016/08/22,309.35
2016/08/23,306.02
2016/08/24,308.94
2016/08/25,309.98
2016/08/26,307.87
2016/08/29,307.23
2016/08/30,306.82
2016/08/31,306.05
2016/09/01,306.16
2016/09/02,305.52
2016/09/05,300.42
2016/09/06,300.15
2016/09/07,305.78
2016/09/08,305.35
2016/09/09,303.75
2016/09/15,303.57
2016/09/16,306.0
2016/09/19,305.37
2016/09/20,311.29
2016/09/21,308.3
2016/09/22,296.74
2016/09/23,286.73
2016/09/26,294.72
2016/09/27,292.21
2016/09/28,291.36
2016/09/29,287.87
2016/09/30,291.25
2016/10/03,296.3
2016/10/04,297.13
2016/10/05,300.17
2016/10/06,301.32
2016/10/07,299.39
2016/10/10,299.97
2016/10/13,295.87
2016/10/14,297.77
2016/10/17,294.03
2016/10/18,288.84
2016/10/19,289.84
2016/10/20,293.61
2016/10/21,291.09
2016/10/24,285.79
2016/10/25,284.07
2016/10/26,282.86
2016/10/27,280.66
2016/10/28,280.07
2016/10/31,279.14
2016/11/01,292.3
2016/11/02,288.76
2016/11/03,289.07
2016/11/04,288.01
2016/11/07,290.94
2016/11/08,289.38
2016/11/09,288.67
2016/11/10,293.11
2016/11/11,293.41
2016/11/14,291.1
2016/11/15,289.97
2016/11/16,291.14
2016/11/17,290.35
2016/11/18,288.98
2016/11/21,288.88
2016/11/22,289.59
2016/11/23,291.72
2016/11/24,292.53
2016/11/25,293.49
2016/11/28,299.89
2016/11/29,303.98
2016/11/30,303.58
2016/12/01,304.34
2016/12/02,305.98
2016/12/05,307.76
2016/12/06,312.33
2016/12/07,317.19
2016/12/08,317.84
2016/12/09,319.18
2016/12/13,320.03
2016/12/14,319.71
2016/12/15,309.12
2016/12/16,308.55
2016/12/19,311.08
2016/12/20,315.24
2016/12/21,315.12
2016/12/22,312.92
2016/12/23,313.16
2016/12/26,312.66
2016/12/27,313.27
2016/12/28,319.46
2016/12/29,318.91
2016/12/30,316.09
2017/01/02,324.9
2017/01/03,335.92
2017/01/04,334.41
2017/01/05,335.64
2017/01/06,339.25
2017/01/09,338.51
2017/01/10,330.55
2017/01/11,333.76
2017/01/12,331.81
2017/01/13,330.93
2017/01/16,333.42
2017/01/17,331.28
2017/01/18,330.96
2017/01/19,334.87
2017/01/20,333.82
2017/01/23,336.03
2017/01/24,337.13
2017/01/25,337.52
2017/01/26,343.62
2017/01/27,341.57
2017/01/30,335.11
2017/01/31,336.15
2017/02/01,340.75
2017/02/02,344.79
2017/02/03,357.49
2017/02/06,358.86
2017/02/07,365.89
2017/02/08,371.03
2017/02/09,372.19
2017/02/10,379.66
2017/02/13,383.15
2017/02/14,378.8
2017/02/15,375.46
2017/02/16,379.34
2017/02/17,361.97
2017/02/20,352.52
2017/02/21,353.06
2017/02/22,359.33
2017/02/23,367.68
2017/02/24,373.42
2017/02/27,373.19
2017/02/28,380.01
2017/03/01,383.9
2017/03/02,385.01
2017/03/03,380.43
2017/03/06,377.31
2017/03/07,373.75
2017/03/08,376.69
2017/03/09,380.03
2017/03/10,380.23
2017/03/13,377.58
2017/03/14,376.76
2017/03/15,377.64
2017/03/16,375.83
2017/03/17,376.49
2017/03/20,377.07
2017/03/21,380.25
2017/03/22,381.67
2017/03/24,382.88
2017/03/27,380.16
2017/03/28,376.1
2017/03/29,372.74
2017/03/30,369.52
2017/03/31,368.02
2017/04/03,361.05
2017/04/04,362.76
2017/04/05,356.89
2017/04/06,350.41
2017/04/07,354.78
2017/04/10,354.6
2017/04/11,356.28
2017/04/12,353.21
2017/04/13,348.01
2017/04/14,343.78
2017/04/17,332.13
2017/04/18,329.6
2017/04/19,340.42
2017/04/20,351.65
2017/04/21,367.24
2017/04/24,372.1
2017/04/25,363.59
2017/04/26,360.97
2017/04/27,358.55
2017/04/28,352.57
2017/05/02,347.4
2017/05/03,350.49
2017/05/04,361.29
2017/05/05,370.57
2017/05/08,379.35
2017/05/09,377.94
2017/05/10,375.06
2017/05/11,376.45
2017/05/12,383.22
2017/05/15,391.2
2017/05/16,381.03
2017/05/17,382.0
2017/05/18,374.1
2017/05/19,370.87
2017/05/22,384.06
2017/05/23,392.2
2017/05/24,395.13
2017/05/25,399.16
2017/05/26,398.36
2017/05/29,394.71
2017/05/30,389.59
2017/05/31,372.08
2017/06/01,358.14
2017/06/02,352.14
2017/06/05,369.08
2017/06/06,367.18
2017/06/07,363.2
2017/06/08,361.31
2017/06/09,361.42
2017/06/12,343.46
2017/06/13,346.46
2017/06/14,337.96
2017/06/15,335.87
2017/06/16,334.93
2017/06/19,330.52
2017/06/20,317.34
2017/06/21,326.58
2017/06/22,337.83
2017/06/29,333.66
2017/06/30,325.91
2017/07/03,311.91
2017/07/04,319.29
2017/07/05,316.87
2017/07/06,317.11
2017/07/07,327.96
2017/07/10,339.88
2017/07/11,322.89
2017/07/12,314.35
2017/07/13,313.9
2017/07/14,318.22
2017/07/17,317.19
2017/07/18,327.6
2017/07/19,319.48
2017/07/20,313.78
2017/07/21,314.38
2017/07/24,316.72
2017/07/25,321.89
2017/07/26,323.81
2017/07/27,321.73
2017/07/28,317.48
2017/07/31,324.38
2017/08/01,338.04
2017/08/02,339.82
2017/08/03,339.56
2017/08/04,336.47
2017/08/07,332.53
2017/08/08,324.21
2017/08/09,320.08
2017/08/10,316.1
2017/08/11,311.44
2017/08/15,298.11
2017/08/16,304.2
2017/08/17,299.36
2017/08/18,294.52
2017/08/21,288.79
2017/08/22,294.13
2017/08/23,303.34
2017/08/24,295.21
2017/08/25,296.31
2017/08/28,290.73
2017/08/29,287.34
2017/08/30,290.16
2017/08/31,283.51
2017/09/05,285.31
2017/09/06,284.26
2017/09/07,291.35
2017/09/08,290.68
2017/09/11,288.59
2017/09/12,290.4
2017/09/13,296.18
2017/09/14,304.88
2017/09/15,315.08
2017/09/18,320.42
2017/09/19,321.39
2017/09/20,321.58
2017/09/21,313.96
2017/09/22,311.48
2017/09/25,310.45
2017/09/26,306.77
2017/09/27,300.64
2017/09/28,302.68
2017/09/29,303.09
2017/10/02,301.6
2017/10/03,289.89
2017/10/04,283.45
2017/10/05,286.94
2017/10/06,292.65
2017/10/09,291.03
2017/10/10,286.99
2017/10/11,282.98
2017/10/12,281.72
2017/10/13,280.78
2017/10/16,291.61
2017/10/17,291.64
2017/10/18,290.34
2017/10/19,303.54
2017/10/20,307.4
2017/10/23,292.83
2017/10/24,291.66
2017/10/25,294.5
