ds,y
2014/10/15,293.48
2014/10/16,303.97
2014/10/17,319.16
2014/10/20,318.77
2014/10/21,306.7
2014/10/22,306.05
2014/10/23,321.35
2014/10/24,309.78
2014/10/27,325.26
2014/10/28,340.81
2014/10/29,357.85
2014/10/30,375.73
2014/10/31,384.18
2014/11/05,392.0
2014/11/06,392.3
2014/11/07,391.63
2014/11/10,373.82
2014/11/11,357.6
2014/11/12,361.98
2014/11/13,379.24
2014/11/14,365.12
2014/11/17,369.68
2014/11/18,381.89
2014/11/19,369.35
2014/11/20,371.28
2014/11/21,376.73
2014/11/24,370.17
2014/11/25,375.85
2014/11/26,391.55
2014/11/27,393.97
2014/11/28,407.08
2014/12/01,390.14
2014/12/02,380.45
2014/12/03,397.57
2014/12/04,397.76
2014/12/05,379.82
2014/12/08,374.48
2014/12/09,357.76
2014/12/10,362.39
2014/12/11,344.28
2014/12/12,329.55
2014/12/15,345.0
2014/12/16,362.25
2014/12/17,379.57
2014/12/18,383.14
2014/12/19,383.31
2014/12/22,378.68
2014/12/23,381.48
2014/12/24,375.97
2014/12/26,371.12
2014/12/29,364.09
2014/12/30,355.99
2014/12/31,356.73
2015/01/01,358.63
2015/01/02,369.14
2015/01/05,384.06
2015/01/06,392.11
2015/01/07,396.9
2015/01/08,413.15
2015/01/09,423.07
2015/01/12,415.39
2015/01/13,407.84
2015/01/14,406.86
2015/01/15,409.42
2015/01/16,421.27
2015/01/19,409.31
2015/01/20,401.01
2015/01/21,421.06
2015/01/22,425.41
2015/01/23,417.38
2015/01/26,423.16
2015/01/27,429.27
2015/01/28,426.25
2015/01/29,427.03
2015/01/30,428.13
2015/02/02,432.03
2015/02/03,439.28
2015/02/04,433.95
2015/02/06,444.4
2015/02/09,435.55
2015/02/10,432.48
2015/02/11,427.64
2015/02/12,422.81
2015/02/13,419.56
2015/02/16,426.36
2015/02/17,424.14
2015/02/18,423.0
2015/02/19,413.65
2015/02/20,422.02
2015/02/23,423.4
2015/02/24,425.4
2015/02/25,420.3
2015/02/26,420.17
2015/02/27,425.96
2015/03/02,426.18
2015/03/03,432.13
2015/03/04,425.5
2015/03/05,419.61
2015/03/06,418.13
2015/03/09,434.37
2015/03/10,444.12
2015/03/11,433.73
2015/03/12,428.45
2015/03/13,407.03
2015/03/16,394.61
2015/03/17,399.35
2015/03/18,388.15
2015/03/19,383.5
2015/03/20,364.86
2015/03/24,347.36
2015/03/25,330.0
2015/03/26,346.5
2015/03/27,363.75
2015/03/30,380.91
