ds,y
3/30/2016,682.47 
3/31/2016,702.47 
4/1/2016,694.08 
4/4/2016,687.73 
4/5/2016,671.26 
4/6/2016,689.09 
4/7/2016,689.03 
4/8/2016,692.57 
4/11/2016,689.55 
4/12/2016,698.22 
4/13/2016,705.06 
4/14/2016,704.54 
4/15/2016,697.14 
4/18/2016,691.25 
4/19/2016,698.65 
4/20/2016,698.53 
4/21/2016,714.55 
4/22/2016,730.44 
4/25/2016,761.36 
4/26/2016,756.53 
4/27/2016,770.95 
4/28/2016,771.46 
4/29/2016,756.19 
5/2/2016,753.25 
5/3/2016,764.24 
5/4/2016,802.45 
5/5/2016,842.57 
5/6/2016,846.70 
5/9/2016,859.43 
5/10/2016,858.35 
5/11/2016,854.21 
5/12/2016,853.09 
5/13/2016,855.41 
5/16/2016,858.84 
5/17/2016,864.34 
5/18/2016,893.87 
5/19/2016,888.10 
5/20/2016,891.38 
5/23/2016,898.12 
5/24/2016,898.96 
5/25/2016,896.88 
5/26/2016,892.43 
5/27/2016,897.02 
5/30/2016,885.44 
5/31/2016,879.58 
6/1/2016,890.54 
6/2/2016,917.76 
6/3/2016,963.64 
6/6/2016,978.84 
6/7/2016,973.57 
6/8/2016,968.33 
6/9/2016,967.34 
6/10/2016,927.03 
6/13/2016,940.58 
6/14/2016,976.07 
6/15/2016,982.48 
6/16/2016,949.58 
6/17/2016,915.54 
6/20/2016,915.42 
6/21/2016,924.16 
6/22/2016,927.04 
6/23/2016,920.48 
6/24/2016,878.85 
6/27/2016,878.92 
6/28/2016,870.97 
6/29/2016,914.26 
6/30/2016,908.22 
7/4/2016,931.10 
7/11/2016,937.99 
7/12/2016,961.55 
7/13/2016,961.99 
7/14/2016,966.63 
7/15/2016,979.87 
7/18/2016,997.85 
7/19/2016,985.53 
7/20/2016,979.42 
7/21/2016,991.38 
7/22/2016,984.73 
7/25/2016,973.65 
7/26/2016,969.69 
7/27/2016,974.84 
7/28/2016,974.91 
7/29/2016,971.58 
8/1/2016,969.94 
8/2/2016,959.15 
8/3/2016,951.64 
8/4/2016,963.52 
8/5/2016,963.27 
8/8/2016,976.36 
8/9/2016,987.95 
8/10/2016,1000.45 
8/11/2016,987.01 
8/12/2016,985.45 
8/15/2016,994.90 
8/16/2016,989.65 
8/17/2016,988.37 
8/18/2016,983.21 
8/19/2016,988.68 
8/22/2016,983.57 
8/23/2016,975.98 
8/24/2016,975.65 
8/25/2016,981.94 
8/26/2016,977.11 
8/29/2016,976.93 
8/30/2016,973.68 
8/31/2016,965.62 
9/1/2016,957.63 
9/2/2016,937.70 
9/5/2016,936.08 
9/6/2016,933.20 
9/7/2016,942.92 
9/8/2016,944.68 
9/9/2016,939.67 
9/15/2016,939.22 
9/16/2016,939.32 
9/19/2016,951.62 
9/20/2016,941.66 
9/21/2016,940.10 
9/22/2016,946.73 
9/23/2016,946.48 
9/26/2016,938.77 
9/27/2016,934.86 
9/28/2016,931.14 
9/29/2016,952.12 
9/30/2016,954.53 
10/3/2016,954.51 
10/4/2016,953.51 
10/5/2016,961.13 
10/6/2016,968.87 
10/7/2016,971.28 
10/10/2016,982.51 
10/13/2016,985.19 
10/14/2016,983.91 
10/17/2016,981.93 
10/18/2016,988.94 
10/19/2016,984.80 
10/20/2016,992.51 
10/21/2016,989.56 
10/24/2016,985.79 
10/25/2016,1007.07 
10/26/2016,988.66 
10/27/2016,974.35 
10/28/2016,964.89 
10/31/2016,976.50 
11/1/2016,1000.30 
11/2/2016,1004.09 
11/3/2016,998.85 
11/4/2016,994.87 
11/7/2016,1044.61 
11/8/2016,1025.96 
11/9/2016,1062.25 
11/10/2016,1059.71 
11/11/2016,1043.17 
11/14/2016,1038.07 
11/15/2016,1029.89 
11/16/2016,1041.89 
11/17/2016,1039.51 
11/18/2016,1020.65 
11/21/2016,1045.80 
11/22/2016,1056.91 
11/23/2016,1069.41 
11/24/2016,1063.35 
11/25/2016,1061.23 
11/28/2016,1042.36 
11/29/2016,1039.47 
11/30/2016,1049.18 
12/1/2016,1101.63 
12/2/2016,1086.69 
12/5/2016,1121.22 
12/6/2016,1131.37 
12/7/2016,1129.62 
12/8/2016,1186.10 
12/9/2016,1245.40 
12/13/2016,1307.67 
12/14/2016,1373.05 
12/15/2016,1419.20 
12/16/2016,1423.59 
12/19/2016,1446.87 
12/20/2016,1415.11 
12/21/2016,1397.80 
12/22/2016,1364.09 
12/23/2016,1396.07 
12/26/2016,1384.19 
12/27/2016,1393.57 
12/28/2016,1384.04 
12/29/2016,1381.74 
12/30/2016,1374.91 
1/2/2017,1363.10 
1/3/2017,1355.94 
1/4/2017,1362.08 
1/5/2017,1352.33 
1/6/2017,1367.82 
1/9/2017,1363.84 
1/10/2017,1368.05 
1/11/2017,1377.59 
1/12/2017,1402.58 
1/13/2017,1407.59 
1/16/2017,1455.28 
1/17/2017,1456.57 
1/18/2017,1458.58 
1/19/2017,1460.92 
1/20/2017,1488.13 
1/23/2017,1491.73 
1/24/2017,1472.79 
1/25/2017,1449.96 
1/26/2017,1430.67 
1/27/2017,1402.90 
1/30/2017,1332.76 
1/31/2017,1292.10 
2/1/2017,1319.82 
2/2/2017,1373.33 
2/3/2017,1441.99 
2/6/2017,1438.72 
2/7/2017,1424.71 
2/8/2017,1408.58 
2/9/2017,1394.90 
2/10/2017,1338.90 
2/13/2017,1326.38 
2/14/2017,1305.54 
2/15/2017,1314.23 
2/16/2017,1309.67 
2/17/2017,1298.01 
2/20/2017,1278.78 
2/21/2017,1270.38 
2/22/2017,1274.28 
2/23/2017,1300.33 
2/24/2017,1346.27 
2/27/2017,1349.76 
2/28/2017,1340.00 
3/1/2017,1356.68 
3/2/2017,1394.48 
3/3/2017,1423.40 
3/6/2017,1399.56 
3/7/2017,1384.04 
3/8/2017,1398.17 
3/9/2017,1369.41 
3/10/2017,1349.19 
3/13/2017,1323.20 
3/14/2017,1305.54 
3/15/2017,1335.20 
3/16/2017,1386.11 
3/17/2017,1336.88 
3/20/2017,1386.30 
3/21/2017,1332.87 
3/22/2017,1315.21 
3/24/2017,1323.20 
3/27/2017,1290.02 
3/28/2017,1313.45 
3/29/2017,1379.12 
3/30/2017,1448.07 
3/31/2017,1520.47 
4/3/2017,1563.10 
4/4/2017,1579.68 
4/5/2017,1569.78 
4/6/2017,1579.79 
4/7/2017,1565.16 
4/10/2017,1553.43 
4/11/2017,1544.17 
4/12/2017,1585.66 
4/13/2017,1506.38 
4/14/2017,1448.07 
4/17/2017,1459.53 
4/18/2017,1499.40 
4/19/2017,1548.36 
4/20/2017,1588.82 
4/21/2017,1599.38 
4/24/2017,1599.70 
4/25/2017,1580.13 
4/26/2017,1598.31 
4/27/2017,1580.33 
4/28/2017,1573.96 
5/2/2017,1544.87 
5/3/2017,1530.85 
5/4/2017,1530.98 
5/5/2017,1514.30 
5/8/2017,1533.01 
5/9/2017,1529.23 
5/10/2017,1523.91 
5/11/2017,1577.43 
5/12/2017,1598.11 
5/15/2017,1623.78 
5/16/2017,1630.39 
5/17/2017,1627.46 
5/18/2017,1612.02 
5/19/2017,1632.03 
5/22/2017,1624.71 
5/23/2017,1638.78 
5/24/2017,1668.83 
5/25/2017,1732.33 
5/26/2017,1687.43 
5/29/2017,1714.11 
5/30/2017,1732.51 
5/31/2017,1690.23 
6/1/2017,1623.26 
6/2/2017,1600.14 
6/5/2017,1680.14 
6/6/2017,1700.06 
6/7/2017,1692.75 
6/8/2017,1699.69 
6/9/2017,1698.81 
