ds,y
2015/01/09,186.14
2015/01/12,184.5
2015/01/13,180.04
2015/01/14,179.24
2015/01/15,177.54
2015/01/16,176.99
2015/01/19,177.57
2015/01/20,178.44
2015/01/21,180.21
2015/01/22,180.9
2015/01/23,177.19
2015/01/26,176.83
2015/01/27,177.48
2015/01/28,176.14
2015/01/29,175.54
2015/01/30,170.48
2015/02/02,172.05
2015/02/03,176.82
2015/02/04,177.48
2015/02/06,178.01
2015/02/09,177.43
2015/02/10,174.88
2015/02/11,173.31
2015/02/12,170.37
2015/02/13,172.11
2015/02/16,174.55
2015/02/17,173.65
2015/02/18,174.93
2015/02/19,173.65
2015/02/20,175.74
2015/02/23,176.12
2015/02/24,174.91
2015/02/25,173.45
2015/02/26,173.08
2015/02/27,172.57
2015/03/02,171.95
2015/03/03,172.1
2015/03/04,172.16
2015/03/05,173.02
2015/03/06,172.62
2015/03/09,171.94
2015/03/10,170.49
2015/03/11,169.82
2015/03/12,171.18
2015/03/13,166.56
2015/03/16,162.67
2015/03/17,159.37
2015/03/18,154.8
2015/03/19,156.15
2015/03/20,159.84
2015/03/24,160.16
2015/03/25,160.78
2015/03/26,157.18
2015/03/27,152.0
2015/03/30,147.32
2015/03/31,154.67
2015/04/01,152.64
2015/04/02,152.97
2015/04/03,149.39
2015/04/06,154.55
2015/04/07,157.07
2015/04/08,164.92
2015/04/09,164.09
2015/04/10,163.91
2015/04/13,164.12
2015/04/14,163.86
2015/04/15,166.25
2015/04/16,172.69
2015/04/17,179.21
2015/04/20,179.6
2015/04/21,180.1
2015/04/22,180.34
2015/04/23,176.83
2015/04/24,179.0
2015/04/27,179.02
2015/04/28,178.39
2015/04/29,178.02
2015/04/30,180.11
2015/05/04,179.77
2015/05/05,177.96
2015/05/06,184.1
2015/05/07,184.99
2015/05/08,180.1
2015/05/11,172.87
2015/05/12,175.21
2015/05/13,173.94
2015/05/14,174.0
2015/05/15,172.26
2015/05/18,171.1
2015/05/19,171.48
2015/05/20,170.07
2015/05/21,169.54
2015/05/22,170.09
2015/05/25,170.15
2015/05/26,170.54
2015/05/27,170.58
2015/05/28,168.09
2015/05/29,169.79
2015/06/01,170.17
2015/06/02,170.87
2015/06/03,171.05
2015/06/04,170.88
2015/06/05,170.36
2015/06/08,171.39
2015/06/09,170.51
2015/06/10,172.58
2015/06/11,174.39
2015/06/12,174.0
2015/06/15,172.93
2015/06/16,172.05
2015/06/17,171.3
2015/06/18,170.97
2015/06/19,170.53
2015/06/22,169.66
2015/06/23,168.53
2015/06/24,168.81
2015/06/25,167.87
2015/06/26,163.24
2015/06/29,162.3
2015/06/30,164.26
2015/07/01,167.1
2015/07/02,166.55
2015/07/03,167.84
2015/07/06,163.2
2015/07/07,160.12
2015/07/08,157.48
2015/07/09,159.14
2015/07/10,159.58
2015/07/13,159.08
2015/07/14,154.59
2015/07/15,157.02
2015/07/16,155.13
2015/07/22,153.19
2015/07/23,152.15
2015/07/24,151.33
2015/07/27,148.98
2015/07/28,147.97
2015/07/29,150.49
2015/07/30,155.3
2015/07/31,154.51
2015/08/03,153.66
